LAT,LONG,YEAR,DATE-Old,DATE-New,WATERBODY,Length_m,Surface_Area_m2,Brook_Trout,Brook_Trout_Hatchery,Brown_Trout,Brown_Trout_Hatchery,Rainbow_Trout,Rainbow_Trout_Hatchery,COMMENTS
43.23321,-72.00261,2009,20090723,07/23/09,Hoyt Brook,146.3,3.66,12,0,0,0,0,0,Pool at top of site slow moving and deep.  Cobble and sand mostly.  Not much cover in stream.  Area surrounded with recent logging/farmland/house lots.  Beaver active in area.  High water held fish to high density in several areas.
43.27943,-71.95427,2009,20090723,07/23/09,Unknown,100,1.83,0,0,0,0,0,0,Original Site coordinates in middle or alder swamp went upstream in same catchment to shock.  Major construction across street from site.  Outhouse downstream from site within 10 feet of stream.  Very large BND shocked. 
43.23164,-71.95917,2009,20090728,07/28/09,Unknown,100,1.5,40,0,0,0,0,0,Nice trout Stream after boork crosses dirt driveway side culvert diverts some of the stream flow into a small former trout pond less than an acre.  Takes 1/8 of downstream flow away from brook.  This site crosses a field.  Upstream is a small hobby farm that raises cattle.  Landowner told us headwaters climb up a steep hillside/mtn.  Pond has BNDs crayfish.  Pond also has small outlet that feeds the brook again about 50 yds down below.
43.22369,-71.93124,2009,20090728,07/28/09,Unknown,100,1.83,0,0,0,0,0,0,Old stonewalls and barbed wire present.  Lots of ferns present.  NO FISH SHOCKED.  Excellent EBT habitat no fish found perhaps the water is too warm?  Barrier to fish movement below the start of site.
43.23415,-71.92574,2009,20090728,07/28/09,Unknown,100,1.22,0,0,0,0,0,0,Intermittent Stream.  Abundant Man made debris (car truck metal ect).  No Fish Shocked.  Branches out a lot and is only about 2 inches deep in most areas.
43.18039,-71.14052,2009,20090728,07/28/09,North River,150,3,1,0,0,0,0,0,Someone claimed to have once caught smaller EBT slightly further upstream from here.  There appears to be beaver flowages upstream from this survey site.  Crayfish abundant but fewer fish than expected were captured.  The EBT captured was of hatchery origin.  Other species captured may indicate the stream is too warm for wild EBT survival.  Gradient/substrate decreased as we surveyed upstream (rocks/cobble to sand/gravel).  Streambank armoring abundant near crossing and near adjacent lawn.  Pools are shallow and no real presence of undercut banks.  Riparian vegetation is somewhat short indicating area was cut over in the past.  
43.22747,-71.90868,2009,20090729,07/29/09,Unknown,100,1.22,0,0,0,0,0,0,No fish shocked. Moss abundant.  Makeshift bridge sid site collapsed in stream.  Skidder trail through stream at end point.  Logging as clear and severe impact on stream.
43.22606,-71.88418,2009,20090729,07/29/09,Unknown,100,2.4,3,0,0,0,0,0, EBT and BBH CS found in first run section.  Site ends at old dam site.  Very dark brown water.  Farm stand at start.  Substrate mostly boulders and sand.  Very worn deer trail runs along stream.  Leaches shocked. 
43.23826,-71.88866,2009,20090729,07/29/09,Unknown,100,1.22,50,0,0,0,0,0,Strange white algae found many fish around it.  Several EBT Present.  Interesting diversity of substrate (Silt cobble rubble).  Signs of recent high water many SWD present.  Undercut throughout.  
43.22133,-71.91467,2009,20090729,07/29/09,Unknown,100,1.52,0,0,0,0,0,0,No Fish Shocked.  Swamp upstream of site.  Extremely hot and humid.  Logging has had a significant impact on stream.  Substrate mostly cobble.    
43.26839,-71.90317,2009,20090730,07/30/09,Unknown,100,1.83,66,0,0,0,0,0,Exposed root systems in stream causing quintessential EBT undercuts.  Many SWD on banks from recent high water.  Many large boulders within 25 ft of stream.  Rip rap stone wall at end of site.  House adjacent and right of site.  Homeowners have targets in back of house.  
43.2648,-71.88304,2009,20090731,07/31/09,Unknown,100,1.22,22,0,0,0,0,0,Stream follows Horne Road.  Road eroding into stream.  Substrate mostly cobble and sand.  Lots of water from recent rain.  Recent road work.  Good riprarian buffer next to field.  Many YOY EBTs missed in high water. 
43.27084,-71.87135,2009,20090731,07/31/09,Unknown,100,1.22,47,0,0,0,0,0,Above where site end point is a pond was built with a board dam.  If in place the pond could get 5-6 ft deep.  Ebt seen in pond above dam dam could be a movement barrier if totally boarded.
42.95544,-71.48983,2009,20090803,08/03/09,Bowman Brook,100,3.5,1,0,0,0,0,0,One wild EBT captured and at leasted two more were missed.  Meandering/deep cutting stream with a high amount of fresh sand.  The undersized crossing (2 very undersized cement culverts) caused deposition of even larger amounts of fresh sand in both floodplain and stream upstream.  There are recent signs of where the previous crossing had failed (lots of road material found downstream).  The crossing created a deep downstream pool (>4 ft deep).  Stream has several undercut banks where turns are made.  Downstream area flowed through a hemlock/pine forest with minimal understory canopy.  
42.94519,-71.46844,2009,20090803,08/03/09,Chandler Brook,100,2.5,0,0,0,0,0,0,This stream segment is downstream of the large I-295 crosssing.  Sandy meandering channel with wide flood plain.  Log jams and undercut banks sporadically present.  The Station Rd. crossing (corregated metal culvert) is perched and undersized.  A small trib that enters directly below I-295 was very warm.   Despite the similar appearance to other streams with EBT in the area no EBT were found here.  Community dominated by warm/cool water species (sunfish bass).
42.96578,-71.47895,2009,20090803,08/03/09,Unknown,100,1,12,0,0,0,0,0,Followup survey from 2008 upstream site to determine extent of wild EBT population.  Very long culvert used to cross Second Street and adjacent parking lot.  There appears to be a great deal of sand (and possible salt) entering the stream because of a great deal of new development on Second Street.  Eastman Ave (in Bedford) which was downstream of the survey has a crossing that is undersized resulting in backwatering and sand deposition.  All EBT appear to be wild.
45.10035,-71.39005,2009,20090804,08/04/09,Moose Pond Brook,0,0,0,0,0,0,0,0,Magee does not have theses datasheets
43.2555,-72.04259,2009,20090804,08/04/09,Unknown,121.95,3.05,37,0,0,0,0,0,Site adjacent to transfer station/landfill area.  Sheep and goat pen upstream and adjacent to stream.  Farmland upstream.  Undercuts abundant at start of site but turns into cascades at end point.  Lumber in stream (see pic 762).  Beaver pond blow out upstream of site.  
45.1337,-71.3623,2009,20090804,08/04/09,Perry Brook,0,0,23,0,0,0,0,0,Magee does not have theses datasheets
43.25002,-72.04021,2009,20090804,08/04/09,Unknown,100,1.22,0,0,0,0,0,0,No Fish Shocked.  Lots of recent logging activity.
45.1328,-71.3612,2009,20090804,08/04/09,Perry Brook,0,0,1,0,0,0,0,0,Magee does not have theses datasheets
43.27539,-72.02522,2009,20090804,08/04/09,Unknown,100,1.22,88,0,0,0,0,0,Many waterfalls more than 1 ft 1 of which empties from the side of a lawn.  Insects abundant.  Many Ebts for size of stream.  Thick cover at start point opens to much SWD upstream.  Old rock wall adjacent to stream.
45.10085,-71.39041,2009,20090804,08/04/09,Moose Pond Brook,0,0,0,0,0,0,0,0,Magee does not have theses datasheets
43.26754,-72.0388,2009,20090804,08/04/09,Unknown,146.34,3.66,72,0,0,0,0,0,Stream looks flashy.  Lots of sand on bottom no slit or mud.  Stream cold with lots of habitat but few fish?  Mostly beach forest with lots of wildlife sign.  Top half of site run/riffle habitat with shallow water.
43.2613,-72.01646,2009,20090805,08/05/09,West Branch,182.93,4.57,33,0,0,0,0,0,River is very wide.  Warm water.  Signs of fishing downstream (large pool).  Stream splits 3/4 of the way up.  Side channel is very wide at end point.
43.26773,-72.00525,2009,20090805,08/05/09,Unknown,121.95,3.05,3,0,0,0,0,0,Warmwater species present.  Most years stream looks like it runs dry or just to trickle.  Ferns abundant along banks.  Signs of Beaver upstream.  
44.916238,-71.087214,2009,20090814,08/14/09,Merrill Brook,100,2.62,4,0,0,0,0,0,0
44.86946,-71.1814,2009,20090815,08/15/09,Swift Diamond Rver,100,14.9,3,0,0,0,0,0,0
44.92798,-71.08802,2009,20090815,08/15/09,Dead Diamond River,100,19.92,11,0,0,0,0,0,0
44.90294,-71.23024,2009,20090815,08/15/09,Swift Diamond River,100,9.54,37,0,0,0,0,0,0
44.97987,-71.13285,2009,20090815,08/15/09,Dead Diamond River,120,17.66,25,0,0,0,0,0,0
44.96952,-71.15382,2009,20090816,08/16/09,Little Dead Diamond River,100,9.94,75,0,0,0,0,0,0
44.97465,-71.12325,2009,20090816,08/16/09,Little Dead Diamond River,100,4.34,67,0,0,0,0,0,0
44.95823,-71.17001,2009,20090816,08/16/09,South Branch Little Dead Diamond River,100,4.34,73,0,0,0,0,0,0
42.86179,-71.48785,2009,20090817,08/17/09,Souhegan River,0,0,0,0,0,0,0,0,Sandy and shallow - difficult to sample
42.85788,-71.49501,2009,20090820,08/20/09,Souhegan River,0,0,0,0,0,0,0,0,boulder/riffle habitat previously buried in sand - exposed after dam removal
45.1414,-71.36544,2009,20090820,08/20/09,Shoppe Brook,46,3.12,8,0,0,0,0,0,This survey was done in conjunction with Trout Unlimited (Joe Norton)
45.14163,-71.36653,2009,20090820,08/20/09,Shoppe Brook,50,3.44,12,0,0,0,0,0,This survey was done in conjunction with Trout Unlimited (Joe Norton)
45.16666,-71.35701,2009,20090820,08/20/09,Graham Brook,63.7,4.36,17,0,0,0,0,0,This survey was done in conjunction with Trout Unlimited (Joe Norton)
45.16688,-71.35819,2009,20090820,08/20/09,Graham Brook,50,2.73,6,0,0,0,0,0,This survey was done in conjunction with Trout Unlimited (Joe Norton)
42.86084,-71.49282,2009,20090820,08/20/09,Souhegan River,0,0,0,0,0,0,0,0,ledge/boulder habitat downstream of Rt 3
43.28085,-71.67986,2009,20090825,08/25/09,Pillsbury Lake,0,0,0,0,0,0,0,0,Survey for fish abundance and community after large scale herbicide treatment (this site is within the herbicide treatment area).  End lat/long= 43.28532/-71.67926
43.28383,-71.68043,2009,20090825,08/25/09,Pillsbury Lake,0,0,0,0,0,0,0,0,Survey for fish abundance and community after large scale herbicide treatment (this site is within the herbicide treatment area).  End lat/long= 43.28192/-71.67844
43.28191,-71.67844,2009,20090825,08/25/09,Pillsbury Lake,0,0,0,0,0,0,0,0,Survey for fish abundance and community after large scale herbicide treatment (this site is outside of the herbicide treatment area).  End lat/long= 43.27905/-71.68123
43.2801,-71.6814,2009,20090825,08/25/09,Pillsbury Lake,0,0,0,0,0,0,0,0,Survey for fish abundance and community after large scale herbicide treatment (this site is outside of the herbicide treatment area).  End lat/long= 43.28219/-71.68102
42.9901,-72.4241,2009,20090826,08/26/09,Mill Brook,0,0,0,0,0,0,0,0,0
43.282,-72.3416,2009,20090827,08/27/09,Little Sugar River,0,0,4,0,0,0,0,0,0
43.3008,-72.1508,2009,20090827,08/27/09,South Branch Sugar River,0,0,5,0,0,0,0,0,0
43.173724,-72.313437,2009,20090828,08/28/09,Cold River,0,0,0,0,0,0,0,0,0
45.04314,-71.34215,2009,20090901,09/01/09,Lake Francis,0,0,0,NE,0,2,0,1,0
44.14221,-71.96944,2009,20090902,09/02/09,Wild Ammonoosuc River,58.9,15.45,NE,0,NE,0,0,0,0
44.2197791,-71.7333308,2009,20090902,09/02/09,Gale River,84,13.8,NE,0,NE,0,0,0,0
44.09768,-71.83988,2009,20090902,09/02/09,Wild Ammonoosuc River,52.9,17.7,NE,0,0,0,0,0,0
44.26999,-71.54235,2009,20090903,09/03/09,Ammonoosuc River,122,25.1,NE,0,NE,0,NE,0,0
44.36199,-71.39848,2009,20090903,09/03/09,Israel River,71.1,3.7,NE,NE,0,0,0,NE,0
44.87712,-71.42431,2009,20090908,09/08/09,Mohawk River,93,10.72,NE,0,NE,0,NE,0,0
43.739045,-71.55799,2009,20090908,09/08/09,Squam Lake,0,0,0,0,0,0,0,0,0
43.748252,-71.537114,2009,20090908,09/08/09,Squam Lake,0,0,0,0,0,0,0,0,0
43.75708,-71.51044,2009,20090908,09/08/09,Squam Lake,0,0,0,0,0,0,0,0,0
43.766367,-71.486365,2009,20090908,09/08/09,Squam Lake,0,0,0,0,0,0,0,0,0
43.784881,-71.470561,2009,20090908,09/08/09,Squam Lake,0,0,0,0,0,0,0,0,0
43.727974,-71.561614,2009,20090908,09/08/09,Squam Lake,0,0,0,0,0,0,0,0,0
42.8735,-72.2217,2009,20090909,09/09/09,South Branch Ashuelot River,0,0,8,0,1,NE,0,0,0
44.73523,-71.44073,2009,20090910,09/10/09,Nash Stream,110,7.5,NE,0,NE,0,0,0,Site is a few hundred feet downstream of Emerson Brook confluence and the bridge over nash Stream - A Scafermeyer indicated this was the site shcoked in 2009 and 2010 (and 2011).
42.7613,-72.3298,2009,20090910,09/10/09,Roaring Brook,0,0,6,0,0,0,0,0,0
42.9104,-72.2196,2009,20090910,09/10/09,Minnewawa Brook,0,0,0,0,0,0,0,0,0
43.663848,-71.343012,2009,20090914,09/14/09,Lake Winnipesaukee,0,0,0,0,0,0,0,0,YOY bass survey index site nice rocky substrate
43.533691,-71.222676,2009,20090914,09/14/09,Lake Winnipesaukee,0,0,0,0,0,0,0,0,YOY bass survey index site nice rocky substrate
43.73324,-71.386662,2009,20090914,09/14/09,Lake Winnipesaukee,0,0,0,0,0,0,0,0,YOY bass survey index site dark water lots of weeds
43.5916,-71.38545,2009,20090914,09/14/09,Lake Winnipesaukee,0,0,0,0,0,0,0,0,0
43.571335,-71.22281,2009,20090914,09/14/09,Lake Winnipesaukee,0,0,0,0,0,0,0,0,YOY bass survey index site sand and rocks  good on rock outcroppings and jetties
45.09277,-71.40017,2009,20090922,09/22/09,Godbout Brook,15.24,0.57912,30,0,0,0,0,0,Sample are started 50 m below culvert up to culvert.  Mostly isolated pools with hyporheic flow .  Stream becomes bifuracted about 20 m down stream of culvert.  Was difficult to shock.  Wetted was measured in pool areas.   Salamders where seen along with crayfish. Shane Eaton Diane Baraby Joe Norton
45.119098,-71.371524,2009,20090922,09/22/09,Hidden Brook,15.24,1.905,40,0,0,0,0,0,The 50 m section started about 3 m up from the confluence to the culvert.  Shane Eaton Diane Baraby and Joe Norton
45.119073,-71.371243,2009,20090922,09/22/09,Hidden Brook,16.764,1.58496,23,0,0,0,0,0,The 55 m section started at the culvert to 55m up stream.    With the Blowout summer 09 mostly shallow straight with very few pools and very little wood.Shane Eaton Diane Baraby and Joe Norton
43.221908,-72.436704,2009,20090928,09/28/09,Connecticut River,0,0,0,0,0,0,0,0,0
45.2279,-71.22315,2009,20090929,09/29/09,Perry Pond,0,0,NE,36,0,0,0,0,0
43.381564,-72.413853,2009,20090929,09/29/09,Connecticut River,0,0,0,0,0,0,0,0,0
0,0,2009,0,07/04/09,Shoppe Brook,0,0,8,0,0,0,0,0,0
43.00411,-71.37448,2009,20091001,10/01/09,Massabesic Lake,0,0,0,1,0,3,0,7,0
44.16389,-71.67754,2009,20091001,10/01/09,Profile Lake,0,0,NE,153,0,0,0,0,0
44.89735,-71.508,2009,20091007,10/07/09,Connecticut River,0,0,0,0,1,0,0,0,Seined moving downstream along gravel bar-cobble gravel substrate.  Parr marks on the RW.  Heavey rains caused flows to be high and slightly turbid.  
42.9187,-71.46044,2009,20091009,10/09/09,Sebbins Brook,0,1,NE,0,0,0,0,0,A commercial development that would cross Sebbins Bk is being proposed here.  Only a few EBT found (adult and YOY).  The Everett Turnpike upstream has a very long culvert in addition to siltation and salt loading issues.  All EBT appear to be wild.
43.66085,-71.76174,2009,20091130,11/30/09,Newfound Lake,0,0,0,0,0,0,0,0,Attempted to locate additional spawning locations of RW beyond the reef at Pikes Point.  Nets were deployoed between 1100-1300h before high winds forced the survey to end.  No fish captured.  Other areas were scanned for potential areas of spawning.  The Whitemore Point area contains what appears to be suitable substrate but the large extent of the area may make it difficult to find the RW.  100% cloud cover Winds-calm then increasing to 10-20mph NW.
43.66085,-71.76174,2009,20091201,12/01/09,Newfound Lake,0,0,0,0,0,0,0,0,Attempted to locate additional spawning locations of RW beyond the reef at Pikes Point.  Nets were deployoed between 1630-1830h..  Four fallfish captured.  Other areas were scanned for potential areas of spawning.  The Whitemore Point area contains what appears to be suitable substrate but the large extent of the area may make it difficult to find the RW.  Winds-WSW 10mph Full moon/75% cloud cover 
0,0,2009,0,07/04/09,Shoppe Brook,0,0,12,0,0,0,0,0,0
42.93797,-72.07513,2010,20100407,04/07/10,Skatutakee Lake,0,0,0,0,0,0,0,0,Survey conducted to evaluate the northern pike population here.  Set 5 nets on 4/7/10 and pulled them on 5/3/10 see folder for net locations (nets 1-3 in main lake  nets 4-5 in lower section downstream of bridge) unbelievable amount of bait (caught 1000s of GS and hundreds of pounds of CWS)
43.68999,-71.58393,2010,20100603,06/03/10,Unknown Brook,100,3,11,0,0,0,0,0,This stream is a tributary to Winona Lake.  The headwaters start in the conserved land in Ashland
43.68396,-71.56454,2010,20100603,06/03/10,Unknown Brook,100,1,0,0,0,0,4,0,Brook flows from Hawkins Pond to Winona Lake.  Water level is very low.  Hawkins Pond was dewatered this past winter.
42.90665,-72.08173,2010,20100603,06/03/10,Dublin Lake,0,0,0,0,0,0,0,0,"JC,GG - we do not have any SMB data from here - scales taken"
43.63762,-71.50617,2010,20100604,06/04/10,Unknown Brook,100,4,9,0,0,0,0,0,Ongoing construction on river left side of sample area very low flow in brook moss on rocks perched culvert trout found at top of larger pools and downstream of crossing.  
43.68966,-71.50417,2010,20100604,06/04/10,Unknown Brook,100,2,0,0,0,0,0,0,Stream level very low and disconnected (flowing underground).  Several stonewalls and areas where ATVs cross through the stream are present.  Alot of salamanders present.  
43.62768,-71.49032,2010,20100607,06/07/10,Unknown Brook,100,1.5,0,0,0,0,0,0,No fish captured.  The stream may potentially go dry.  Recent logging and signs of historical agriculture present.  Stream flows from a wetland area.  High elevation stream that looks good for EBT but none (as well as other fish) were found.  
43.64717,-71.43857,2010,20100607,06/07/10,Unknown Brook,150,3,0,0,0,0,0,0,Water temperature may be a limiting factor here for brook trout.  This larger stream flows from wetland complexes on Meredith Neck.  Sand entering stream from crossings and the nearby paved rd.  Stream flows through a mature forest but stonewalls indicate the area was once fields.  
43.68163,-71.47194,2010,20100607,06/07/10,Unknown Brook,100,2,0,0,0,0,0,0,The lower section of this stream flows through fields at Moulton Farm.  Snowmobile bridge present.  Stream flows through dense forest.  Looks suitable for EBT but none found.  
43.6638,-71.47716,2010,20100607,06/07/10,Unknown Brook,100,1.5,0,0,0,0,0,0,Historical farmland (stonewalls old car parts in stream older fields nearby) The stream appears to have been possible impounded at one point.  Large amounts of knotweed and bittersweet.  Stream looks like it has suitable habitat for EBT but none found.  
43.45398,-71.23393,2010,20100608,06/08/10,Unknown Brook,100,0.75,0,0,0,0,0,0,No fish captured.  Snowmobile bridge at start 100 meter section passes through culvert stream splits tributaries run through after culvert crosssing dirt roads on both ends of site young growth of vegitation habitat appears to be sustainable but no fish present.  This is the outlet stream to Meadow Dam Pond.
43.44102,-71.24689,2010,20100608,06/08/10,Coffin Brook,NA,0,77,0,0,0,0,0,this site was tricky ended up sampling from the culvert down to the beaver dam many EBTs found. No actual stream. No larger trees but lots of alders trees. Saw a water snake.
43.68082,-71.25016,2010,20100608,06/08/10,Wingate Brook,100,2.5,2,0,0,0,0,0,0
43.41695,-71.2177,2010,20100608,06/08/10,Coffin Brook,200,2,0,1,0,0,0,0,This stream is stocked with brook trout.  Sampled larger brook talked to pedestrian (mentioned a dump upstream that was in use fish present not abundant warm and cold water fish 2 large pools
43.68018,-71.26813,2010,20100608,06/08/10,Wingate Brook,100,2,0,0,0,0,0,0,very sandy silty bottom meandering stream with some rocks and boulders large parcel of grass upstream from culvert very wet iris and ferns growing in field sand on banks possible run off from road
43.49721,-71.272,2010,20100609,06/09/10,Watson Brook,100,1,17,2,0,0,0,0,This stream is stocked with brook trout.  Cold fast moving stream bedrock exposed for approx. 100 feet manmade dam downstream end in front of house
43.69551,-71.25107,2010,20100609,06/09/10,Melvin River,100,3.05,58,0,0,0,0,0,Wide deep pools undercut banks.  Stream flows through large forest here.  Large amount of both yoy and adult EBT.  
43.4771,-71.18642,2010,20100609,06/09/10,Unknown Brook,100,1,0,0,0,0,0,0,salamanders houses surrounding stream some minor logging happened with home-made bridge present no fish but has potential
43.7061,-71.23385,2010,20100609,06/09/10,Melvin River,100,3,7,0,0,0,0,0,marshy area beaver activity-signs of old beaver dams throughout survey location.  In this area very little canopy cover is present.  
43.72319,-71.41336,2010,20100610,06/10/10,Winnipesaukee Lake,0,0,0,0,0,0,0,0,Very large school observed in cove.  Plants observed include variable milfoil pickerel weed water lily cattails chara and watershield.
43.68092,-71.28752,2010,20100614,06/14/10,Unknown Brook,100,3,0,0,0,0,0,0,Fast moving & wide.  Nearby resident said the stream is very flashy.  The data indicated that BT were captured.  I changed this to LLS (BN)   Wild LLS are likely to be present and BT are not stocked in the Winnipesaukee Watershed.  
43.53331,-71.19689,2010,20100614,06/14/10,Beaver Brook,200,2,6,0,0,0,0,0,STEADY WATER LEVEL GOOD STREAM WELL SHADED LOTS OF FISH SALMON FOUND MANY LARGE MATURE TREES COVERING BANK AND STREAM AREA.  This is the oultet stream of Shaws Pond.  An additional survey on this stream was conducted downstream.  This stream is stocked with brook trout.
43.55633,-71.1739,2010,20100614,06/14/10,Unknown Brook,100,1,37,0,0,0,0,0,end of site horse barn possibly effects stream dense residential neighborhood foot bridge crossing at start of site.
43.65935,-71.24893,2010,20100614,06/14/10,Twenty Mile Brook,100,2,35,0,0,0,0,0,Signs of recent logging (equipment possibly drove through stream).  Historical agriculture-old grazing fields.
43.48866,-71.12543,2010,20100614,06/14/10,Unknown Brook,100,1,36,0,0,0,0,0,camp nearby with pump house at start of site old clearcut 100 yards from stream mowed grass field 100 yards away downstream blocked culvert with debris
43.71095,-71.29211,2010,20100614,06/14/10,Fields Brook,100,3,27,0,0,0,0,0,nice trout stream
43.72344,-71.41176,2010,20100615,06/15/10,Winnipesaukee Lake,0,0,0,0,0,0,0,0,Presence/Absence survey targetting bridle shiners.  BS captured and observed in all vegetated coves of Lake Winnipesauke in the town of Moultonborough.  All coves treated for milfoil with herbicide in the fall of 2010.
43.63007,-71.22935,2010,20100615,06/15/10,Nineteen Mile Brook,100,2,32,0,0,0,0,0,Heavy logging practices in the area-many trees have been cut down branches in the stream and on the banks.  Many logs in stream.  Very Muddy.  People have driven through brook and it has caused trenching downstream of site.  It appears the stream has turned marshy possibly related to all the cutting.  Compiled trees in stream were used as a crossing.  Snowmobile trail nearby.  
43.72451,-71.40723,2010,20100615,06/15/10,Winnipesaukee Lake,0,0,0,0,0,0,0,0,Presence/Absence survey targetting bridle shiners. BS observed spawning over milfoil at site.  BS captured and observed in all vegetated coves of Lake Winnipesauke in the town of Moultonborough.  All coves treated for milfoil with herbicide in the fall of 2010.
43.51951,-71.16911,2010,20100615,06/15/10,Beaver Brook,120,1.5,6,0,0,0,0,0,clear stream flows through low lands of old swamp grassy shrubs grown up in fertile soil in the entire old swamp logging nearby all around stream within past 5 years little accesability to public due to 1.5 miles in off ATV trail and .5 miles off logging road to stream freshwater mussles up to 4.5 in. mink tracks large numbers of dragonflies
43.66248,-71.28049,2010,20100615,06/15/10,Twenty Mile Brook,100,2.5,0,0,0,0,0,0,Stream is very slow and warm.  It turns marshy downstream.  Signs of recent logging present.  
43.56767,-71.1467,2010,20100615,06/15/10,Heath Brook,200,2,36,0,0,0,0,0,"Tributary to Wenworth Lake.  Got permission from propertty owner,Dirt rd with small one site [not effected] Brook trout abundent Slow stream current."
43.53688,-71.20525,2010,20100615,06/15/10,Beaver Brook,100,1,0,0,0,0,0,0,BEAVER HAVE OVERRUN THE STREAM DEEP AND WIDE WITH NO RUNS BOTTOM IS ALL MUD AND HAS NO REAL GOOD HABITAT FOR TROUT HARD TO SHOCK VERY DEEP IN AREAS RUNOFF FROM RD AT BRIDGE INTO STREAM.  Other areas of this stream appear to be suitable for brook trout.  This stream is the outlet of Shaws Pond. 
43.54221,-71.31658,2010,20100616,06/16/10,Post Office Brook,100,3,15,0,0,0,0,0,Also known as West Alton Brook.  Nice trout stream/salmon.  Signs present that the stream can become very flashy.  Several YOY missed through the nets.  Also signs of historical logging.  No major impacts other than historical ones.  
43.55501,-71.15091,2010,20100616,06/16/10,Perry Brook,120,1.5,22,0,0,0,0,0,LARGE BEAVER DAM POOLING THE STREAM FORMING LARGE POND. THIS STREAM IS AN INLET TO RUST POND.  SMALL FOOT/ATV BRIDGE AT BEGINNING OF SITE.  The stream flows through the Lake Winnipesaukee Golf Club.  
43.51908,-71.21204,2010,20100616,06/16/10,Unknown Brook,100,2,8,0,0,0,0,0,Outlet of Gilman Pond.  Stream has drainage from road going into it a small brook follows the edge of road and flows into it as well
43.60638,-71.19377,2010,20100616,06/16/10,Harvey Brook,100,1,0,0,0,0,0,0,large beaver dam at end of site with the remains of an old dam slow moving vegitation abundant with little rock areas high water temp 4 water snakes observed.  Water temperature and habitat likely influenced by larger beaver dams upstream.
43.54956,-71.3595,2010,20100616,06/16/10,Poor Farm Brook,100,2.5,10,1,0,0,0,0,found a larger brook trout that looked like it came from a hatchery
43.56146,-71.13216,2010,20100616,06/16/10,Heath Brook,100,1,69,0,0,0,0,0,SMALL BROOK FLOWING THROUGH AREA.  Signs present that show the Hurricane (in 2008) may have went through the area�lots of down trees and destroyed cam.  ATV trails nearby.   SMALL BROOK RUNS ALONG FRONT OF CAMP.  DOWN TREES CREATE SWAMPY AREA BELOW START ALONG EDGE OF ATV TRAIL OLD STONE BARRIER POSSIBLY BRIDGE APPROXAMATELY 10 FEET LONG STREAM HALF WAY UP SITE
43.62188,-71.17403,2010,20100617,06/17/10,Unknown Brook,120,1,12,0,0,0,0,0,Near house with horses downstream the stream follows along the road missed 5 or 6 mature trout no young of the year brook trout found
43.6585,-71.16192,2010,20100617,06/17/10,Willey Brook,200,1.5,11,0,0,0,0,0,very mossy and down stream area shaded by mature trees mostly Eastern Hemlock old logging along stream bank about 150 feet on side away from road lots of ferns on stream side rocky stream bottom with sand and gravel great for trout habitat
43.53548,-71.28221,2010,20100617,06/17/10,Minge Brook,100,3,0,0,0,0,0,0,High gradient stream with no fish only salamanders persent.  Newwer Road along stream along with signs of older logging.  The new road will likely increase runoff into the stream.  
43.74018,-71.40434,2010,20100618,06/18/10,Lees Pond,0,0,0,0,0,0,0,0,Presence/Absence survey targetting bridle shiners. No other bridle shiners found in pond though habitat looks suitable.  Captured BS among milfoil and green algae near inlet of small stream.  Pond treated for milfoil with herbicide + DASH in 2010.
43.52044,-71.22313,2010,20100621,06/21/10,Hurd Brook,100,3,50,0,0,0,0,0,above site is a marshy area then turns into a nice brook empties into another marsh large amount of trout for a warm stream beaver activity missed a few fish rock wall may have been a mill at one point in time
43.62149,-71.1386,2010,20100621,06/21/10,Unknown Brook,100,1,0,0,0,0,0,0,Tributary to Lake Wentworth.  Slow almost stagnent BND are abundent No EBT found Stream bed very muddy/mucky
43.52575,-71.23007,2010,20100621,06/21/10,Hurd Brook,100,2,9,0,0,0,0,0,at rd crossing on Damon Rd. looked like a new bridge has drainage pipe on river left also on river right of the bridge looks like erosion during high flows road run off entering missed a few fish
43.53103,-71.28474,2010,20100621,06/21/10,Minge Brook,0,0,0,0,0,0,0,0,Huge beaver impoundment (several acres) marshy swampy smelly tall grasses cattails many amphibians no fish below downstream of this area as well.  A local said the brook used to be great for trout about 15-20 years ago no trout seen for a few years
43.62855,-71.15838,2010,20100621,06/21/10,Willey Brook,100,1,3,1,0,0,0,0,This stream is stocked with brook trout in WolfeboroSLOW MOVING VERY SHADED STREAM ROAD WORK NEAR BRIDGE AND STREAM DEVELOPMENT ON BOTH SIDES OF STREAM WITHIN 200 FT.  RACCOON TRACKS PRESENT IN MUD CUSK/BURBOT FOUND IN STREAM 
43.51073,-71.21706,2010,20100621,06/21/10,Hurd Brook,100,2.5,38,0,0,0,0,0,water is dark foam buildups logging took place within the past few years (5-10) brook is still almost 100% shaded mess in and around brook tons of mosquitoes + spiders few salamanders
43.54551,-71.52901,2010,20100622,06/22/10,Black Brook,100,3,20,2,0,0,0,0,Nice Little trout stream with several undercut banks.  Some EBT may be from hatchery origin.
43.51323,-71.52416,2010,20100622,06/22/10,Unknown Brook,100,1.5,22,0,0,0,0,0,Water level is very low and stagnant.  Lots of aquatic insects (water bugs mosquito spiders) salamanders and smaller wood debris in stream
