"Basin","Stem","Station","Species","Latitude","Longitude","SiteID","BrktrtOccupancy"
3,"1","3","pmpknsd",41.827778,-71.541806,"3 1 3",0
3,"1","3","smb",41.827778,-71.541806,"3 1 3",0
3,"1","3","wperch",41.827778,-71.541806,"3 1 3",0
3,"1","3","yperch",41.827778,-71.541806,"3 1 3",0
3,"1","4","blgl",41.798556,-71.520417,"3 1 4",0
3,"1","4","brbull",41.798556,-71.520417,"3 1 4",0
3,"1","4","carp",41.798556,-71.520417,"3 1 4",0
3,"1","4","gldshnr",41.798556,-71.520417,"3 1 4",0
3,"1","4","lmb",41.798556,-71.520417,"3 1 4",0
3,"1","4","pmpknsd",41.798556,-71.520417,"3 1 4",0
3,"1","4","wtsuck",41.798556,-71.520417,"3 1 4",0
3,"1","4","yperch",41.798556,-71.520417,"3 1 4",0
3,"1","5","blgl",41.769056,-71.475389,"3 1 5",0
3,"1","5","brbull",41.769056,-71.475389,"3 1 5",0
3,"1","5","carp",41.769056,-71.475389,"3 1 5",0
3,"1","5","chnpick",41.769056,-71.475389,"3 1 5",0
3,"1","5","eel",41.769056,-71.475389,"3 1 5",0
3,"1","5","gldshnr",41.769056,-71.475389,"3 1 5",0
3,"1","5","lmb",41.769056,-71.475389,"3 1 5",0
3,"1","5","pmpknsd",41.769056,-71.475389,"3 1 5",0
3,"1","5","ylbull",41.769056,-71.475389,"3 1 5",0
3,"1","6","blgl",41.793556,-71.432167,"3 1 6",0
3,"1","6","blkcrp",41.793556,-71.432167,"3 1 6",0
3,"1","6","carp",41.793556,-71.432167,"3 1 6",0
3,"1","6","gldshnr",41.793556,-71.432167,"3 1 6",0
3,"1","6","lmb",41.793556,-71.432167,"3 1 6",0
3,"1","6","pmpknsd",41.793556,-71.432167,"3 1 6",0
3,"1","6","wperch",41.793556,-71.432167,"3 1 6",0
3,"1","6","ylbull",41.793556,-71.432167,"3 1 6",0
3,"1","7","blgl",41.77031129,-71.45301043,"3 1 7",0
3,"1","7","eel",41.77031129,-71.45301043,"3 1 7",0
3,"1","7","lngndc",41.77031129,-71.45301043,"3 1 7",0
3,"1","7","rdfnpick",41.77031129,-71.45301043,"3 1 7",0
3,"1","7","wtsuck",41.77031129,-71.45301043,"3 1 7",0
3,"1","8","blgl",41.83700695,-71.52969306,"3 1 8",0
3,"1","8","gldshnr",41.83700695,-71.52969306,"3 1 8",0
3,"1","8","rdfnpick",41.83700695,-71.52969306,"3 1 8",0
3,"1","9","blgl",41.8141846,-71.51539116,"3 1 9",0
3,"1","9","chnpick",41.8141846,-71.51539116,"3 1 9",0
3,"1","9","lmb",41.8141846,-71.51539116,"3 1 9",0
3,"1","10","blgl",41.7961044,-71.4838293,"3 1 10",0
3,"1","10","eel",41.7961044,-71.4838293,"3 1 10",0
3,"1","10","lmb",41.7961044,-71.4838293,"3 1 10",0
3,"1","10","lngndc",41.7961044,-71.4838293,"3 1 10",0
3,"1","10","rdfnpick",41.7961044,-71.4838293,"3 1 10",0
3,"1","10","wtsuck",41.7961044,-71.4838293,"3 1 10",0
3,"1","11","brktrt",41.75484385,-71.50967698,"3 1 11",1
3,"1","11","lmb",41.75484385,-71.50967698,"3 1 11",0
3,"1","11","lngndc",41.75484385,-71.50967698,"3 1 11",0
3,"1","11","pmpknsd",41.75484385,-71.50967698,"3 1 11",0
3,"1","11","wtsuck",41.75484385,-71.50967698,"3 1 11",0
3,"1","12","no fish",41.83210406,-71.52107529,"3 1 12",0
3,"1","13","blgl",41.46158,-71.26527,"3 1 13",0
3,"1","13","carp",41.46158,-71.26527,"3 1 13",0
3,"1","13","eel",41.46158,-71.26527,"3 1 13",0
3,"1","13","lmb",41.46158,-71.26527,"3 1 13",0
3,"1","13","pmpknsd",41.46158,-71.26527,"3 1 13",0
3,"1","13","wtsuck",41.46158,-71.26527,"3 1 13",0
3,"1","14","blgl",41.46221,-71.24495,"3 1 14",0
3,"1","14","blkcrp",41.46221,-71.24495,"3 1 14",0
3,"1","14","eel",41.46221,-71.24495,"3 1 14",0
3,"1","14","gldshnr",41.46221,-71.24495,"3 1 14",0
3,"1","14","lmb",41.46221,-71.24495,"3 1 14",0
3,"1","14","pmpknsd",41.46221,-71.24495,"3 1 14",0
3,"1","14","rdfnpick",41.46221,-71.24495,"3 1 14",0
3,"1","14","ybull",41.46221,-71.24495,"3 1 14",0
3,"2","1","blgl",41.733694,-71.565944,"3 2 1",0
3,"2","1","bndsnfsh",41.733694,-71.565944,"3 2 1",0
3,"2","1","brbull",41.733694,-71.565944,"3 2 1",0
3,"2","1","brntrt",41.733694,-71.565944,"3 2 1",0
3,"2","1","chnpick",41.733694,-71.565944,"3 2 1",0
3,"2","1","eel",41.733694,-71.565944,"3 2 1",0
3,"2","1","gldshnr",41.733694,-71.565944,"3 2 1",0
3,"2","1","lmb",41.733694,-71.565944,"3 2 1",0
3,"2","1","pmpknsd",41.733694,-71.565944,"3 2 1",0
3,"2","1","rnbwtrt",41.733694,-71.565944,"3 2 1",0
3,"2","1","wtsuck",41.733694,-71.565944,"3 2 1",0
3,"2","1","yperch",41.733694,-71.565944,"3 2 1",0
3,"2","2","bndsnfsh",41.73003,-71.56336,"3 2 2",0
3,"2","2","brktrt",41.73003,-71.56336,"3 2 2",1
3,"2","2","chnpick",41.73003,-71.56336,"3 2 2",0
3,"2","2","swmpdtr",41.73003,-71.56336,"3 2 2",0
3,"2","2","wtsuck",41.73003,-71.56336,"3 2 2",0
3,"2","3","brbull",41.834194,-71.751611,"3 2 3",0
3,"2","3","brktrt",41.834194,-71.751611,"3 2 3",1
3,"2","3","chnpick",41.834194,-71.751611,"3 2 3",0
3,"2","3","gldshnr",41.834194,-71.751611,"3 2 3",0
3,"2","3","lmb",41.834194,-71.751611,"3 2 3",0
3,"2","3","pmpknsd",41.834194,-71.751611,"3 2 3",0
3,"2","3","rnbwtrt",41.834194,-71.751611,"3 2 3",0
3,"2","3","yperch",41.834194,-71.751611,"3 2 3",0
3,"2","4","brktrt",41.73595003,-71.55752052,"3 2 4",1
3,"2","5","brktrt",41.74036495,-71.54428766,"3 2 5",1
3,"2","6","no fish",41.74028274,-71.52567549,"3 2 6",0
3,"2","7","brbull",41.89231812,-71.63072496,"3 2 7",0
3,"2","7","rdfnpick",41.89231812,-71.63072496,"3 2 7",0
3,"2","8","brbull",41.87386854,-71.62326597,"3 2 8",0
3,"2","8","chnpick",41.87386854,-71.62326597,"3 2 8",0
3,"2","8","pmpknsd",41.87386854,-71.62326597,"3 2 8",0
3,"2","8","swmpdtr",41.87386854,-71.62326597,"3 2 8",0
3,"2","9","brktrt",41.86417116,-71.63446333,"3 2 9",1
3,"2","9","pmpknsd",41.86417116,-71.63446333,"3 2 9",0
3,"2","9","rdfnpick",41.86417116,-71.63446333,"3 2 9",0
3,"2","9","wtsuck",41.86417116,-71.63446333,"3 2 9",0
3,"2","10","brktrt",41.8546715,-71.63284694,"3 2 10",1
3,"2","10","chnpick",41.8546715,-71.63284694,"3 2 10",0
3,"2","10","lmb",41.8546715,-71.63284694,"3 2 10",0
3,"2","11","brktrt",41.83995895,-71.6503695,"3 2 11",1
3,"2","11","wtsuck",41.83995895,-71.6503695,"3 2 11",0
3,"2","12","rdfnpick",41.83073828,-71.62648734,"3 2 12",0
3,"2","13","brktrt",41.79202759,-71.62205101,"3 2 13",1
3,"2","14","blgl",41.854306,-71.575556,"3 2 14",0
3,"2","14","brbull",41.854306,-71.575556,"3 2 14",0
3,"2","14","gldshnr",41.854306,-71.575556,"3 2 14",0
3,"2","14","pmpknsd",41.854306,-71.575556,"3 2 14",0
3,"2","14","rdfnpick",41.854306,-71.575556,"3 2 14",0
3,"2","15","brktrt",41.81512345,-71.64753506,"3 2 15",1
3,"2","16","brbull",41.83740307,-71.69374457,"3 2 16",0
3,"2","16","lmb",41.83740307,-71.69374457,"3 2 16",0
3,"2","17","blgl",41.82187769,-71.70028435,"3 2 17",0
3,"2","17","bndsnfsh",41.82187769,-71.70028435,"3 2 17",0
3,"2","17","brbull",41.82187769,-71.70028435,"3 2 17",0
3,"2","17","chnpick",41.82187769,-71.70028435,"3 2 17",0
3,"2","17","lmb",41.82187769,-71.70028435,"3 2 17",0
3,"2","17","rnbwtrt",41.82187769,-71.70028435,"3 2 17",0
3,"2","17","wtsuck",41.82187769,-71.70028435,"3 2 17",0
3,"2","18","chnpick",41.84995104,-71.74563536,"3 2 18",0
3,"2","18","lmb",41.84995104,-71.74563536,"3 2 18",0
3,"2","19","brbull",41.8435,-71.74125,"3 2 19",0
3,"2","19","brktrt",41.8435,-71.74125,"3 2 19",1
3,"2","19","chnpick",41.8435,-71.74125,"3 2 19",0
3,"2","19","fllfsh",41.8435,-71.74125,"3 2 19",0
3,"2","19","wtsuck",41.8435,-71.74125,"3 2 19",0
3,"2","20","brktrt",41.83504597,-71.72279028,"3 2 20",1
3,"2","20","chnpick",41.83504597,-71.72279028,"3 2 20",0
3,"2","20","fllfsh",41.83504597,-71.72279028,"3 2 20",0
3,"2","20","lmb",41.83504597,-71.72279028,"3 2 20",0
3,"2","20","pmpknsd",41.83504597,-71.72279028,"3 2 20",0
3,"2","20","rdfnpick",41.83504597,-71.72279028,"3 2 20",0
3,"2","20","wtsuck",41.83504597,-71.72279028,"3 2 20",0
3,"2","21","brktrt",41.80933569,-71.67725544,"3 2 21",1
3,"2","22","chnpick",41.85486586,-71.72081229,"3 2 22",0
3,"2","22","pmpknsd",41.85486586,-71.72081229,"3 2 22",0
3,"2","22","rdfnpick",41.85486586,-71.72081229,"3 2 22",0
3,"2","22","swmpdtr",41.85486586,-71.72081229,"3 2 22",0
3,"2","23","blkndce",41.83105847,-71.75108109,"3 2 23",0
3,"2","23","brbull",41.83105847,-71.75108109,"3 2 23",0
3,"2","23","chnpick",41.83105847,-71.75108109,"3 2 23",0
3,"2","23","fllfsh",41.83105847,-71.75108109,"3 2 23",0
3,"2","23","lmb",41.83105847,-71.75108109,"3 2 23",0
3,"2","23","lngndc",41.83105847,-71.75108109,"3 2 23",0
3,"2","23","pmpknsd",41.83105847,-71.75108109,"3 2 23",0
3,"2","24","blgl",41.81679227,-71.75043379,"3 2 24",0
3,"2","24","brktrt",41.81679227,-71.75043379,"3 2 24",1
3,"2","25","brktrt",41.78346362,-71.69743162,"3 2 25",1
3,"2","26","brbull",41.78924062,-71.73681051,"3 2 26",0
3,"2","26","gldshnr",41.78924062,-71.73681051,"3 2 26",0
3,"2","26","rdfnpick",41.78924062,-71.73681051,"3 2 26",0
3,"2","27","blgl",41.79060561,-71.69825933,"3 2 27",0
3,"2","27","bndsnfsh",41.79060561,-71.69825933,"3 2 27",0
3,"2","27","brbull",41.79060561,-71.69825933,"3 2 27",0
3,"2","27","brktrt",41.79060561,-71.69825933,"3 2 27",1
3,"2","27","fllfsh",41.79060561,-71.69825933,"3 2 27",0
3,"2","27","lmb",41.79060561,-71.69825933,"3 2 27",0
3,"2","27","rdfnpick",41.79060561,-71.69825933,"3 2 27",0
3,"2","27","wtsuck",41.79060561,-71.69825933,"3 2 27",0
3,"2","27","yperch",41.79060561,-71.69825933,"3 2 27",0
3,"2","28","brktrt",41.782778,-71.676944,"3 2 28",1
3,"2","28","crkchbskr",41.782778,-71.676944,"3 2 28",0
3,"2","29","blgl",41.750861,-71.550083,"3 2 29",0
3,"2","29","chnpick",41.750861,-71.550083,"3 2 29",0
3,"2","29","lmb",41.750861,-71.550083,"3 2 29",0
3,"2","29","yperch",41.750861,-71.550083,"3 2 29",0
3,"2","30","brbull",41.75474799,-71.6527946,"3 2 30",0
3,"2","30","gldshnr",41.75474799,-71.6527946,"3 2 30",0
3,"2","30","rdfnpick",41.75474799,-71.6527946,"3 2 30",0
3,"2","31","brbull",41.75471044,-71.65756912,"3 2 31",0
3,"2","31","chnpick",41.75471044,-71.65756912,"3 2 31",0
3,"2","31","gldshnr",41.75471044,-71.65756912,"3 2 31",0
3,"2","31","pmpknsd",41.75471044,-71.65756912,"3 2 31",0
3,"2","31","rdfnpick",41.75471044,-71.65756912,"3 2 31",0
3,"2","32","rdfnpick",41.740167,-71.578917,"3 2 32",0
3,"2","33","chnpick",41.72144993,-71.54658657,"3 2 33",0
3,"2","34","brbull",41.83539112,-71.75484829,"3 2 34",0
3,"2","34","brktrt",41.83539112,-71.75484829,"3 2 34",1
3,"2","34","chnpick",41.83539112,-71.75484829,"3 2 34",0
3,"2","34","gldshnr",41.83539112,-71.75484829,"3 2 34",0
3,"2","34","lmb",41.83539112,-71.75484829,"3 2 34",0
3,"2","34","pmpknsd",41.83539112,-71.75484829,"3 2 34",0
3,"2","34","rdfnpick",41.83539112,-71.75484829,"3 2 34",0
3,"2","35","brktrt",41.46553,-71.39174,"3 2 35",1
3,"3","1","blgl",41.62010343,-71.64790769,"3 3 1",0
3,"3","1","brktrt",41.62010343,-71.64790769,"3 3 1",1
3,"3","1","lmb",41.62010343,-71.64790769,"3 3 1",0
3,"3","1","rdfnpick",41.62010343,-71.64790769,"3 3 1",0
3,"3","1","wtsuck",41.62010343,-71.64790769,"3 3 1",0
3,"3","2","bndkilli",41.679444,-71.549833,"3 3 2",0
3,"3","2","blgl",41.679444,-71.549833,"3 3 2",0
3,"3","2","blkcrp",41.679444,-71.549833,"3 3 2",0
3,"3","2","brbull",41.679444,-71.549833,"3 3 2",0
3,"3","2","carp",41.679444,-71.549833,"3 3 2",0
3,"3","2","lmb",41.679444,-71.549833,"3 3 2",0
3,"3","2","pmpknsd",41.679444,-71.549833,"3 3 2",0
3,"3","2","smb",41.679444,-71.549833,"3 3 2",0
3,"3","2","wperch",41.679444,-71.549833,"3 3 2",0
3,"3","2","wtsuck",41.679444,-71.549833,"3 3 2",0
3,"3","2","yperch",41.679444,-71.549833,"3 3 2",0
3,"3","2","blgl",41.679444,-71.549833,"3 3 2",0
3,"3","2","blkcrp",41.679444,-71.549833,"3 3 2",0
3,"3","2","brbull",41.679444,-71.549833,"3 3 2",0
3,"3","2","carp",41.679444,-71.549833,"3 3 2",0
3,"3","2","chnpick",41.679444,-71.549833,"3 3 2",0
3,"3","2","gldshnr",41.679444,-71.549833,"3 3 2",0
3,"3","2","lmb",41.679444,-71.549833,"3 3 2",0
3,"3","2","pmpknsd",41.679444,-71.549833,"3 3 2",0
3,"3","2","smb",41.679444,-71.549833,"3 3 2",0
3,"3","2","wperch",41.679444,-71.549833,"3 3 2",0
3,"3","2","wtcat",41.679444,-71.549833,"3 3 2",0
3,"3","2","wtsuck",41.679444,-71.549833,"3 3 2",0
3,"3","2","yperch",41.679444,-71.549833,"3 3 2",0
3,"3","2","blgl",41.679444,-71.549833,"3 3 2",0
3,"3","2","blkcrp",41.679444,-71.549833,"3 3 2",0
3,"3","2","brktrt",41.679444,-71.549833,"3 3 2",1
3,"3","2","carp",41.679444,-71.549833,"3 3 2",0
3,"3","2","chnpick",41.679444,-71.549833,"3 3 2",0
3,"3","2","gldshnr",41.679444,-71.549833,"3 3 2",0
3,"3","2","lmb",41.679444,-71.549833,"3 3 2",0
3,"3","2","pmpknsd",41.679444,-71.549833,"3 3 2",0
3,"3","2","wperch",41.679444,-71.549833,"3 3 2",0
3,"3","2","wtsuck",41.679444,-71.549833,"3 3 2",0
3,"3","2","yperch",41.679444,-71.549833,"3 3 2",0
3,"3","2","eel",41.679444,-71.549833,"3 3 2",0
3,"3","2","bndkilli",41.679444,-71.549833,"3 3 2",0
3,"3","2","smb",41.679444,-71.549833,"3 3 2",0
3,"3","2","blkcrp",41.679444,-71.549833,"3 3 2",0
3,"3","2","lmb",41.679444,-71.549833,"3 3 2",0
3,"3","2","wtsuck",41.679444,-71.549833,"3 3 2",0
3,"3","2","pmpknsd",41.679444,-71.549833,"3 3 2",0
3,"3","2","blgl",41.679444,-71.549833,"3 3 2",0
3,"3","2","yperch",41.679444,-71.549833,"3 3 2",0
3,"3","2","wperch",41.679444,-71.549833,"3 3 2",0
3,"3","2","carp",41.679444,-71.549833,"3 3 2",0
3,"3","2","gldshnr",41.679444,-71.549833,"3 3 2",0
3,"3","3","swmpdtr",41.654222,-71.590056,"3 3 3",0
3,"3","3","blgl",41.654222,-71.590056,"3 3 3",0
3,"3","3","brbull",41.654222,-71.590056,"3 3 3",0
3,"3","3","chnpick",41.654222,-71.590056,"3 3 3",0
3,"3","3","gldshnr",41.654222,-71.590056,"3 3 3",0
3,"3","3","lmb",41.654222,-71.590056,"3 3 3",0
3,"3","3","pmpknsd",41.654222,-71.590056,"3 3 3",0
3,"3","3","yperch",41.654222,-71.590056,"3 3 3",0
3,"3","4","brbull",41.636139,-71.572417,"3 3 4",0
3,"3","4","chnpick",41.636139,-71.572417,"3 3 4",0
3,"3","4","crkchbskr",41.636139,-71.572417,"3 3 4",0
3,"3","4","gldshnr",41.636139,-71.572417,"3 3 4",0
3,"3","4","lmb",41.636139,-71.572417,"3 3 4",0
3,"3","4","pmpknsd",41.636139,-71.572417,"3 3 4",0
3,"3","4","yperch",41.636139,-71.572417,"3 3 4",0
3,"3","4","bndsnfsh",41.636139,-71.572417,"3 3 4",0
3,"3","5","blgl",41.680194,-71.676806,"3 3 5",0
3,"3","5","brbull",41.680194,-71.676806,"3 3 5",0
3,"3","5","chnpick",41.680194,-71.676806,"3 3 5",0
3,"3","5","crkchbskr",41.680194,-71.676806,"3 3 5",0
3,"3","5","gldshnr",41.680194,-71.676806,"3 3 5",0
3,"3","5","lmb",41.680194,-71.676806,"3 3 5",0
3,"3","5","pmpknsd",41.680194,-71.676806,"3 3 5",0
3,"3","5","smb",41.680194,-71.676806,"3 3 5",0
3,"3","5","wtsuck",41.680194,-71.676806,"3 3 5",0
3,"3","5","yperch",41.680194,-71.676806,"3 3 5",0
3,"3","6","blgl",41.697417,-71.605528,"3 3 6",0
3,"3","6","blkcrp",41.697417,-71.605528,"3 3 6",0
3,"3","6","brbull",41.697417,-71.605528,"3 3 6",0
3,"3","6","chnpick",41.697417,-71.605528,"3 3 6",0
3,"3","6","gldshnr",41.697417,-71.605528,"3 3 6",0
3,"3","6","lmb",41.697417,-71.605528,"3 3 6",0
3,"3","6","pmpknsd",41.697417,-71.605528,"3 3 6",0
3,"3","6","wperch",41.697417,-71.605528,"3 3 6",0
3,"3","6","wtsuck",41.697417,-71.605528,"3 3 6",0
3,"3","6","yperch",41.697417,-71.605528,"3 3 6",0
3,"3","6","blgl",41.697417,-71.605528,"3 3 6",0
3,"3","6","blkcrp",41.697417,-71.605528,"3 3 6",0
3,"3","6","brbull",41.697417,-71.605528,"3 3 6",0
3,"3","6","brntrt",41.697417,-71.605528,"3 3 6",0
3,"3","6","chnpick",41.697417,-71.605528,"3 3 6",0
3,"3","6","lmb",41.697417,-71.605528,"3 3 6",0
3,"3","6","pmpknsd",41.697417,-71.605528,"3 3 6",0
3,"3","6","smb",41.697417,-71.605528,"3 3 6",0
3,"3","6","wperch",41.697417,-71.605528,"3 3 6",0
3,"3","6","wtsuck",41.697417,-71.605528,"3 3 6",0
3,"3","6","yperch",41.697417,-71.605528,"3 3 6",0
3,"3","6","swmpdtr",41.697417,-71.605528,"3 3 6",0
3,"3","6","wtcat",41.697417,-71.605528,"3 3 6",0
3,"3","6","npike",41.697417,-71.605528,"3 3 6",0
3,"3","6","brbull",41.697417,-71.605528,"3 3 6",0
3,"3","6","lmb",41.697417,-71.605528,"3 3 6",0
3,"3","6","wtsuck",41.697417,-71.605528,"3 3 6",0
3,"3","6","blgl",41.697417,-71.605528,"3 3 6",0
3,"3","6","yperch",41.697417,-71.605528,"3 3 6",0
3,"3","6","chnpick",41.697417,-71.605528,"3 3 6",0
3,"3","6","blkcrp",41.697417,-71.605528,"3 3 6",0
3,"3","6","gldshnr",41.697417,-71.605528,"3 3 6",0
3,"3","6","wperch",41.697417,-71.605528,"3 3 6",0
3,"3","6","pmpknsd",41.697417,-71.605528,"3 3 6",0
3,"3","7","bndsnfsh",41.634111,-71.555278,"3 3 7",0
3,"3","7","swmpdtr",41.634111,-71.555278,"3 3 7",0
3,"3","8","brktrt",41.72599265,-71.70079765,"3 3 8",1
3,"3","9","brktrt",41.719917,-71.683639,"3 3 9",1
3,"3","9","pmpknsd",41.719917,-71.683639,"3 3 9",0
3,"3","10","blgl",41.71453135,-71.65238856,"3 3 10",0
3,"3","10","brbull",41.71453135,-71.65238856,"3 3 10",0
3,"3","10","brktrt",41.71453135,-71.65238856,"3 3 10",1
3,"3","10","rdfnpick",41.71453135,-71.65238856,"3 3 10",0
3,"3","10","wtsuck",41.71453135,-71.65238856,"3 3 10",0
3,"3","11","blgl",41.71502226,-71.63010071,"3 3 11",0
3,"3","11","brbull",41.71502226,-71.63010071,"3 3 11",0
3,"3","11","brktrt",41.71502226,-71.63010071,"3 3 11",1
3,"3","11","rdfnpick",41.71502226,-71.63010071,"3 3 11",0
3,"3","11","swmpdtr",41.71502226,-71.63010071,"3 3 11",0
3,"3","12","brktrt",41.69144533,-71.66855327,"3 3 12",1
3,"3","12","fllfsh",41.69144533,-71.66855327,"3 3 12",0
3,"3","12","wtsuck",41.69144533,-71.66855327,"3 3 12",0
3,"3","13","bndsnfsh",41.66366954,-71.63034193,"3 3 13",0
3,"3","13","brktrt",41.66366954,-71.63034193,"3 3 13",1
3,"3","13","lmb",41.66366954,-71.63034193,"3 3 13",0
3,"3","13","rdfnpick",41.66366954,-71.63034193,"3 3 13",0
3,"3","14","brbull",41.637639,-71.667917,"3 3 14",0
3,"3","14","chnpick",41.637639,-71.667917,"3 3 14",0
3,"3","14","crkchbskr",41.637639,-71.667917,"3 3 14",0
3,"3","14","fllfsh",41.637639,-71.667917,"3 3 14",0
3,"3","14","gldshnr",41.637639,-71.667917,"3 3 14",0
3,"3","14","rdfnpick",41.637639,-71.667917,"3 3 14",0
3,"3","15","brbull",41.62688248,-71.63293204,"3 3 15",0
3,"3","15","brktrt",41.62688248,-71.63293204,"3 3 15",1
3,"3","15","fllfsh",41.62688248,-71.63293204,"3 3 15",0
3,"3","15","lmb",41.62688248,-71.63293204,"3 3 15",0
3,"3","15","rdfnpick",41.62688248,-71.63293204,"3 3 15",0
3,"3","15","wtsuck",41.62688248,-71.63293204,"3 3 15",0
3,"3","16","brktrt",41.61231635,-71.62266328,"3 3 16",1
3,"3","16","brntrt",41.61231635,-71.62266328,"3 3 16",0
3,"3","16","lmb",41.61231635,-71.62266328,"3 3 16",0
3,"3","16","rdfnpick",41.61231635,-71.62266328,"3 3 16",0
3,"3","16","swmpdtr",41.61231635,-71.62266328,"3 3 16",0
3,"3","16","wtsuck",41.61231635,-71.62266328,"3 3 16",0
3,"3","17","bndsnfsh",41.64317242,-71.60823889,"3 3 17",0
3,"3","17","brbull",41.64317242,-71.60823889,"3 3 17",0
3,"3","17","chnpick",41.64317242,-71.60823889,"3 3 17",0
3,"3","17","crkchbskr",41.64317242,-71.60823889,"3 3 17",0
3,"3","17","lmb",41.64317242,-71.60823889,"3 3 17",0
3,"3","17","pmpknsd",41.64317242,-71.60823889,"3 3 17",0
3,"3","17","rdfnpick",41.64317242,-71.60823889,"3 3 17",0
3,"3","18","brktrt",41.61334791,-71.61836404,"3 3 18",1
3,"3","19","blgl",41.69007271,-71.56645938,"3 3 19",0
3,"3","19","blkcrp",41.69007271,-71.56645938,"3 3 19",0
3,"3","19","brbull",41.69007271,-71.56645938,"3 3 19",0
3,"3","19","chnpick",41.69007271,-71.56645938,"3 3 19",0
3,"3","19","lmb",41.69007271,-71.56645938,"3 3 19",0
3,"3","19","smb",41.69007271,-71.56645938,"3 3 19",0
3,"3","19","wtcat",41.69007271,-71.56645938,"3 3 19",0
3,"3","19","wtsuck",41.69007271,-71.56645938,"3 3 19",0
3,"3","19","ylbull",41.69007271,-71.56645938,"3 3 19",0
3,"3","19","yperch",41.69007271,-71.56645938,"3 3 19",0
3,"3","20","blgl",41.67881681,-71.58075873,"3 3 20",0
3,"3","20","brktrt",41.67881681,-71.58075873,"3 3 20",1
3,"3","20","lmb",41.67881681,-71.58075873,"3 3 20",0
3,"3","20","pmpknsd",41.67881681,-71.58075873,"3 3 20",0
3,"3","20","rdfnpick",41.67881681,-71.58075873,"3 3 20",0
3,"3","20","wtsuck",41.67881681,-71.58075873,"3 3 20",0
3,"3","21","brktrt",41.670306,-71.524278,"3 3 21",1
3,"3","22","bndsnfsh",41.72337156,-71.64444549,"3 3 22",0
3,"3","22","brbull",41.72337156,-71.64444549,"3 3 22",0
3,"3","22","brdlshnr",41.72337156,-71.64444549,"3 3 22",0
3,"3","22","chnpick",41.72337156,-71.64444549,"3 3 22",0
3,"3","22","pmpknsd",41.72337156,-71.64444549,"3 3 22",0
3,"3","22","swmpdtr",41.72337156,-71.64444549,"3 3 22",0
3,"3","22","brktrt",41.72337156,-71.64444549,"3 3 22",1
3,"3","22","pmpknsd",41.72337156,-71.64444549,"3 3 22",0
3,"3","23","crkchbskr",41.632422,-71.618622,"3 3 23",0
3,"3","23","blgl",41.632422,-71.618622,"3 3 23",0
3,"3","23","chnpick",41.632422,-71.618622,"3 3 23",0
3,"3","23","fllfsh",41.632422,-71.618622,"3 3 23",0
3,"3","23","gldshnr",41.632422,-71.618622,"3 3 23",0
3,"3","23","rdfnpick",41.632422,-71.618622,"3 3 23",0
3,"3","23","wtsuck",41.632422,-71.618622,"3 3 23",0
3,"3","23","yperch",41.632422,-71.618622,"3 3 23",0
3,"3","24","blgl",41.40489,-71.31072,"3 3 24",0
3,"3","24","bndsnfsh",41.40489,-71.31072,"3 3 24",0
3,"3","24","brktrt",41.40489,-71.31072,"3 3 24",1
3,"3","24","chnpick",41.40489,-71.31072,"3 3 24",0
3,"3","24","gldshnr",41.40489,-71.31072,"3 3 24",0
3,"3","24","wtsuck",41.40489,-71.31072,"3 3 24",0
3,"3","25","blgl",41.42201,-71.33147,"3 3 25",0
3,"3","25","blkcrp",41.42201,-71.33147,"3 3 25",0
3,"3","25","brbull",41.42201,-71.33147,"3 3 25",0
3,"3","25","chnpick",41.42201,-71.33147,"3 3 25",0
3,"3","25","gldshnr",41.42201,-71.33147,"3 3 25",0
3,"3","25","lmb",41.42201,-71.33147,"3 3 25",0
3,"3","25","pmpknsd",41.42201,-71.33147,"3 3 25",0
3,"3","25","sunfish",41.42201,-71.33147,"3 3 25",0
3,"3","25","yperch",41.42201,-71.33147,"3 3 25",0
3,"3","26","brbull",41.67008,-71.68631,"3 3 26",0
3,"3","26","brktrt",41.67008,-71.68631,"3 3 26",1
3,"3","26","chnpick",41.67008,-71.68631,"3 3 26",0
3,"3","26","fllfsh",41.67008,-71.68631,"3 3 26",0
3,"3","26","lmb",41.67008,-71.68631,"3 3 26",0
3,"3","26","pmpknsd",41.67008,-71.68631,"3 3 26",0
3,"3","26","yperch",41.67008,-71.68631,"3 3 26",0
3,"3","26","brbull",41.67008,-71.68631,"3 3 26",0
3,"3","26","chnpick",41.67008,-71.68631,"3 3 26",0
3,"3","26","pmpknsd",41.67008,-71.68631,"3 3 26",0
3,"3","26","yperch",41.67008,-71.68631,"3 3 26",0
3,"3","27","lmb",41.67008,-71.68631,"3 3 27",0
3,"3","27","pmpknsd",41.67008,-71.68631,"3 3 27",0
4,"1","a","alewife",41.41402,-71.79706,"4 1 a",0
4,"1","a","ashad",41.41402,-71.79706,"4 1 a",0
4,"1","a","atlsalm",41.41402,-71.79706,"4 1 a",0
4,"1","a","blgl",41.41402,-71.79706,"4 1 a",0
4,"1","a","brbull",41.41402,-71.79706,"4 1 a",0
4,"1","a","brntrt",41.41402,-71.79706,"4 1 a",0
4,"1","a","eel",41.41402,-71.79706,"4 1 a",0
4,"1","a","gshad",41.41402,-71.79706,"4 1 a",0
4,"1","a","lmb",41.41402,-71.79706,"4 1 a",0
4,"1","a","rdbrst",41.41402,-71.79706,"4 1 a",0
